TID,SDate,TName,SStationID,AStationID,STime,ATime
38227,2019-12-08,K8103               ,1615,1573,2019-12-08 16:36:00,2019-12-08 19:58:00
38228,2019-12-09,K8103               ,1615,1573,2019-12-09 16:36:00,2019-12-09 19:58:00
38229,2019-12-10,K8103               ,1615,1573,2019-12-10 16:36:00,2019-12-10 19:58:00
38230,2019-12-11,K8103               ,1615,1573,2019-12-11 16:36:00,2019-12-11 19:58:00
38231,2019-12-12,K8103               ,1615,1573,2019-12-12 16:36:00,2019-12-12 19:58:00
38232,2019-12-13,K8103               ,1615,1573,2019-12-13 16:36:00,2019-12-13 19:58:00
38233,2019-12-14,K8103               ,1615,1573,2019-12-14 16:36:00,2019-12-14 19:58:00
38234,2019-12-15,K8103               ,1615,1573,2019-12-15 16:36:00,2019-12-15 19:58:00
38235,2019-12-16,K8103               ,1615,1573,2019-12-16 16:36:00,2019-12-16 19:58:00
38236,2019-12-17,K8103               ,1615,1573,2019-12-17 16:36:00,2019-12-17 19:58:00
38237,2019-12-18,K8103               ,1615,1573,2019-12-18 16:36:00,2019-12-18 19:58:00
38238,2019-12-19,K8103               ,1615,1573,2019-12-19 16:36:00,2019-12-19 19:58:00
38239,2019-12-20,K8103               ,1615,1573,2019-12-20 16:36:00,2019-12-20 19:58:00
38240,2019-12-21,K8103               ,1615,1573,2019-12-21 16:36:00,2019-12-21 19:58:00
38241,2019-12-22,K8103               ,1615,1573,2019-12-22 16:36:00,2019-12-22 19:58:00
38242,2019-12-23,K8103               ,1615,1573,2019-12-23 16:36:00,2019-12-23 19:58:00
38243,2019-12-24,K8103               ,1615,1573,2019-12-24 16:36:00,2019-12-24 19:58:00
38244,2019-12-25,K8103               ,1615,1573,2019-12-25 16:36:00,2019-12-25 19:58:00
38245,2019-12-26,K8103               ,1615,1573,2019-12-26 16:36:00,2019-12-26 19:58:00
38246,2019-12-27,K8103               ,1615,1573,2019-12-27 16:36:00,2019-12-27 19:58:00
38247,2019-12-28,K8103               ,1615,1573,2019-12-28 16:36:00,2019-12-28 19:58:00
38248,2019-12-29,K8103               ,1615,1573,2019-12-29 16:36:00,2019-12-29 19:58:00
38249,2019-12-30,K8103               ,1615,1573,2019-12-30 16:36:00,2019-12-30 19:58:00
38250,2019-12-31,K8103               ,1615,1573,2019-12-31 16:36:00,2019-12-31 19:58:00
38251,2020-01-01,K8103               ,1615,1573,2020-01-01 16:36:00,2020-01-01 19:58:00
38252,2020-01-02,K8103               ,1615,1573,2020-01-02 16:36:00,2020-01-02 19:58:00
38253,2020-01-03,K8103               ,1615,1573,2020-01-03 16:36:00,2020-01-03 19:58:00
38254,2020-01-04,K8103               ,1615,1573,2020-01-04 16:36:00,2020-01-04 19:58:00
38255,2020-01-05,K8103               ,1615,1573,2020-01-05 16:36:00,2020-01-05 19:58:00
38256,2020-01-06,K8103               ,1615,1573,2020-01-06 16:36:00,2020-01-06 19:58:00
38257,2020-01-07,K8103               ,1615,1573,2020-01-07 16:36:00,2020-01-07 19:58:00
38258,2020-01-08,K8103               ,1615,1573,2020-01-08 16:36:00,2020-01-08 19:58:00
38259,2020-01-09,K8103               ,1615,1573,2020-01-09 16:36:00,2020-01-09 19:58:00
38260,2020-01-10,K8103               ,1615,1573,2020-01-10 16:36:00,2020-01-10 19:58:00
38261,2020-01-11,K8103               ,1615,1573,2020-01-11 16:36:00,2020-01-11 19:58:00
38262,2020-01-12,K8103               ,1615,1573,2020-01-12 16:36:00,2020-01-12 19:58:00
38263,2020-01-13,K8103               ,1615,1573,2020-01-13 16:36:00,2020-01-13 19:58:00
38264,2020-01-14,K8103               ,1615,1573,2020-01-14 16:36:00,2020-01-14 19:58:00
38265,2020-01-15,K8103               ,1615,1573,2020-01-15 16:36:00,2020-01-15 19:58:00
38266,2020-01-16,K8103               ,1615,1573,2020-01-16 16:36:00,2020-01-16 19:58:00
38267,2020-01-17,K8103               ,1615,1573,2020-01-17 16:36:00,2020-01-17 19:58:00
38268,2020-01-18,K8103               ,1615,1573,2020-01-18 16:36:00,2020-01-18 19:58:00
38269,2020-01-19,K8103               ,1615,1573,2020-01-19 16:36:00,2020-01-19 19:58:00
38270,2020-01-20,K8103               ,1615,1573,2020-01-20 16:36:00,2020-01-20 19:58:00
38271,2020-01-21,K8103               ,1615,1573,2020-01-21 16:36:00,2020-01-21 19:58:00
38272,2020-01-22,K8103               ,1615,1573,2020-01-22 16:36:00,2020-01-22 19:58:00
38273,2020-01-23,K8103               ,1615,1573,2020-01-23 16:36:00,2020-01-23 19:58:00
38274,2020-01-24,K8103               ,1615,1573,2020-01-24 16:36:00,2020-01-24 19:58:00
38275,2020-01-25,K8103               ,1615,1573,2020-01-25 16:36:00,2020-01-25 19:58:00
38276,2020-01-26,K8103               ,1615,1573,2020-01-26 16:36:00,2020-01-26 19:58:00
38277,2020-01-27,K8103               ,1615,1573,2020-01-27 16:36:00,2020-01-27 19:58:00
38278,2020-01-28,K8103               ,1615,1573,2020-01-28 16:36:00,2020-01-28 19:58:00
38279,2020-01-29,K8103               ,1615,1573,2020-01-29 16:36:00,2020-01-29 19:58:00
38280,2020-01-30,K8103               ,1615,1573,2020-01-30 16:36:00,2020-01-30 19:58:00
38281,2020-01-31,K8103               ,1615,1573,2020-01-31 16:36:00,2020-01-31 19:58:00
38282,2020-02-01,K8103               ,1615,1573,2020-02-01 16:36:00,2020-02-01 19:58:00
38283,2020-02-02,K8103               ,1615,1573,2020-02-02 16:36:00,2020-02-02 19:58:00
38284,2020-02-03,K8103               ,1615,1573,2020-02-03 16:36:00,2020-02-03 19:58:00
38285,2020-02-04,K8103               ,1615,1573,2020-02-04 16:36:00,2020-02-04 19:58:00
38286,2020-02-05,K8103               ,1615,1573,2020-02-05 16:36:00,2020-02-05 19:58:00
38287,2020-02-06,K8103               ,1615,1573,2020-02-06 16:36:00,2020-02-06 19:58:00
38288,2020-02-07,K8103               ,1615,1573,2020-02-07 16:36:00,2020-02-07 19:58:00
38289,2020-02-08,K8103               ,1615,1573,2020-02-08 16:36:00,2020-02-08 19:58:00
38290,2020-02-09,K8103               ,1615,1573,2020-02-09 16:36:00,2020-02-09 19:58:00
38291,2020-02-10,K8103               ,1615,1573,2020-02-10 16:36:00,2020-02-10 19:58:00
38292,2020-02-11,K8103               ,1615,1573,2020-02-11 16:36:00,2020-02-11 19:58:00
38293,2020-02-12,K8103               ,1615,1573,2020-02-12 16:36:00,2020-02-12 19:58:00
38294,2020-02-13,K8103               ,1615,1573,2020-02-13 16:36:00,2020-02-13 19:58:00
38295,2020-02-14,K8103               ,1615,1573,2020-02-14 16:36:00,2020-02-14 19:58:00
38296,2020-02-15,K8103               ,1615,1573,2020-02-15 16:36:00,2020-02-15 19:58:00
38297,2020-02-16,K8103               ,1615,1573,2020-02-16 16:36:00,2020-02-16 19:58:00
38298,2020-02-17,K8103               ,1615,1573,2020-02-17 16:36:00,2020-02-17 19:58:00
38299,2020-02-18,K8103               ,1615,1573,2020-02-18 16:36:00,2020-02-18 19:58:00
38300,2020-02-19,K8103               ,1615,1573,2020-02-19 16:36:00,2020-02-19 19:58:00
38301,2020-02-20,K8103               ,1615,1573,2020-02-20 16:36:00,2020-02-20 19:58:00
38302,2020-02-21,K8103               ,1615,1573,2020-02-21 16:36:00,2020-02-21 19:58:00
38303,2020-02-22,K8103               ,1615,1573,2020-02-22 16:36:00,2020-02-22 19:58:00
38304,2020-02-23,K8103               ,1615,1573,2020-02-23 16:36:00,2020-02-23 19:58:00
38305,2020-02-24,K8103               ,1615,1573,2020-02-24 16:36:00,2020-02-24 19:58:00
38306,2020-02-25,K8103               ,1615,1573,2020-02-25 16:36:00,2020-02-25 19:58:00
38307,2020-02-26,K8103               ,1615,1573,2020-02-26 16:36:00,2020-02-26 19:58:00
38308,2020-02-27,K8103               ,1615,1573,2020-02-27 16:36:00,2020-02-27 19:58:00
38309,2020-02-28,K8103               ,1615,1573,2020-02-28 16:36:00,2020-02-28 19:58:00
38310,2020-02-29,K8103               ,1615,1573,2020-02-29 16:36:00,2020-02-29 19:58:00
38311,2020-03-01,K8103               ,1615,1573,2020-03-01 16:36:00,2020-03-01 19:58:00
38312,2019-12-02,K8114               ,1599,1573,2019-12-02 14:20:00,2019-12-02 18:20:00
38313,2019-12-03,K8114               ,1599,1573,2019-12-03 14:20:00,2019-12-03 18:20:00
38314,2019-12-04,K8114               ,1599,1573,2019-12-04 14:20:00,2019-12-04 18:20:00
38315,2019-12-05,K8114               ,1599,1573,2019-12-05 14:20:00,2019-12-05 18:20:00
38316,2019-12-06,K8114               ,1599,1573,2019-12-06 14:20:00,2019-12-06 18:20:00
38317,2019-12-07,K8114               ,1599,1573,2019-12-07 14:20:00,2019-12-07 18:20:00
38318,2019-12-08,K8114               ,1599,1573,2019-12-08 14:20:00,2019-12-08 18:20:00
38319,2019-12-09,K8114               ,1599,1573,2019-12-09 14:20:00,2019-12-09 18:20:00
38320,2019-12-10,K8114               ,1599,1573,2019-12-10 14:20:00,2019-12-10 18:20:00
38321,2019-12-11,K8114               ,1599,1573,2019-12-11 14:20:00,2019-12-11 18:20:00
38322,2019-12-12,K8114               ,1599,1573,2019-12-12 14:20:00,2019-12-12 18:20:00
38323,2019-12-13,K8114               ,1599,1573,2019-12-13 14:20:00,2019-12-13 18:20:00
38324,2019-12-14,K8114               ,1599,1573,2019-12-14 14:20:00,2019-12-14 18:20:00
38325,2019-12-15,K8114               ,1599,1573,2019-12-15 14:20:00,2019-12-15 18:20:00
38326,2019-12-16,K8114               ,1599,1573,2019-12-16 14:20:00,2019-12-16 18:20:00
38327,2019-12-17,K8114               ,1599,1573,2019-12-17 14:20:00,2019-12-17 18:20:00
38328,2019-12-18,K8114               ,1599,1573,2019-12-18 14:20:00,2019-12-18 18:20:00
38329,2019-12-19,K8114               ,1599,1573,2019-12-19 14:20:00,2019-12-19 18:20:00
38330,2019-12-20,K8114               ,1599,1573,2019-12-20 14:20:00,2019-12-20 18:20:00
38331,2019-12-21,K8114               ,1599,1573,2019-12-21 14:20:00,2019-12-21 18:20:00
38332,2019-12-22,K8114               ,1599,1573,2019-12-22 14:20:00,2019-12-22 18:20:00
38333,2019-12-23,K8114               ,1599,1573,2019-12-23 14:20:00,2019-12-23 18:20:00
38334,2019-12-24,K8114               ,1599,1573,2019-12-24 14:20:00,2019-12-24 18:20:00
38335,2019-12-25,K8114               ,1599,1573,2019-12-25 14:20:00,2019-12-25 18:20:00
38336,2019-12-26,K8114               ,1599,1573,2019-12-26 14:20:00,2019-12-26 18:20:00
38337,2019-12-27,K8114               ,1599,1573,2019-12-27 14:20:00,2019-12-27 18:20:00
38338,2019-12-28,K8114               ,1599,1573,2019-12-28 14:20:00,2019-12-28 18:20:00
38339,2019-12-29,K8114               ,1599,1573,2019-12-29 14:20:00,2019-12-29 18:20:00
38340,2019-12-30,K8114               ,1599,1573,2019-12-30 14:20:00,2019-12-30 18:20:00
38341,2019-12-31,K8114               ,1599,1573,2019-12-31 14:20:00,2019-12-31 18:20:00
38342,2020-01-01,K8114               ,1599,1573,2020-01-01 14:20:00,2020-01-01 18:20:00
38343,2020-01-02,K8114               ,1599,1573,2020-01-02 14:20:00,2020-01-02 18:20:00
38344,2020-01-03,K8114               ,1599,1573,2020-01-03 14:20:00,2020-01-03 18:20:00
38345,2020-01-04,K8114               ,1599,1573,2020-01-04 14:20:00,2020-01-04 18:20:00
38346,2020-01-05,K8114               ,1599,1573,2020-01-05 14:20:00,2020-01-05 18:20:00
38347,2020-01-06,K8114               ,1599,1573,2020-01-06 14:20:00,2020-01-06 18:20:00
38348,2020-01-07,K8114               ,1599,1573,2020-01-07 14:20:00,2020-01-07 18:20:00
38349,2020-01-08,K8114               ,1599,1573,2020-01-08 14:20:00,2020-01-08 18:20:00
38350,2020-01-09,K8114               ,1599,1573,2020-01-09 14:20:00,2020-01-09 18:20:00
38351,2020-01-10,K8114               ,1599,1573,2020-01-10 14:20:00,2020-01-10 18:20:00
38352,2020-01-11,K8114               ,1599,1573,2020-01-11 14:20:00,2020-01-11 18:20:00
38353,2020-01-12,K8114               ,1599,1573,2020-01-12 14:20:00,2020-01-12 18:20:00
38354,2020-01-13,K8114               ,1599,1573,2020-01-13 14:20:00,2020-01-13 18:20:00
38355,2020-01-14,K8114               ,1599,1573,2020-01-14 14:20:00,2020-01-14 18:20:00
38356,2020-01-15,K8114               ,1599,1573,2020-01-15 14:20:00,2020-01-15 18:20:00
38357,2020-01-16,K8114               ,1599,1573,2020-01-16 14:20:00,2020-01-16 18:20:00
38358,2020-01-17,K8114               ,1599,1573,2020-01-17 14:20:00,2020-01-17 18:20:00
38359,2020-01-18,K8114               ,1599,1573,2020-01-18 14:20:00,2020-01-18 18:20:00
38360,2020-01-19,K8114               ,1599,1573,2020-01-19 14:20:00,2020-01-19 18:20:00
38361,2020-01-20,K8114               ,1599,1573,2020-01-20 14:20:00,2020-01-20 18:20:00
38362,2020-01-21,K8114               ,1599,1573,2020-01-21 14:20:00,2020-01-21 18:20:00
38363,2020-01-22,K8114               ,1599,1573,2020-01-22 14:20:00,2020-01-22 18:20:00
38364,2020-01-23,K8114               ,1599,1573,2020-01-23 14:20:00,2020-01-23 18:20:00
38365,2020-01-24,K8114               ,1599,1573,2020-01-24 14:20:00,2020-01-24 18:20:00
38366,2020-01-25,K8114               ,1599,1573,2020-01-25 14:20:00,2020-01-25 18:20:00
38367,2020-01-26,K8114               ,1599,1573,2020-01-26 14:20:00,2020-01-26 18:20:00
38368,2020-01-27,K8114               ,1599,1573,2020-01-27 14:20:00,2020-01-27 18:20:00
38369,2020-01-28,K8114               ,1599,1573,2020-01-28 14:20:00,2020-01-28 18:20:00
38370,2020-01-29,K8114               ,1599,1573,2020-01-29 14:20:00,2020-01-29 18:20:00
38371,2020-01-30,K8114               ,1599,1573,2020-01-30 14:20:00,2020-01-30 18:20:00
38372,2020-01-31,K8114               ,1599,1573,2020-01-31 14:20:00,2020-01-31 18:20:00
38373,2020-02-01,K8114               ,1599,1573,2020-02-01 14:20:00,2020-02-01 18:20:00
38374,2020-02-02,K8114               ,1599,1573,2020-02-02 14:20:00,2020-02-02 18:20:00
38375,2020-02-03,K8114               ,1599,1573,2020-02-03 14:20:00,2020-02-03 18:20:00
38376,2020-02-04,K8114               ,1599,1573,2020-02-04 14:20:00,2020-02-04 18:20:00
38377,2020-02-05,K8114               ,1599,1573,2020-02-05 14:20:00,2020-02-05 18:20:00
38378,2020-02-06,K8114               ,1599,1573,2020-02-06 14:20:00,2020-02-06 18:20:00
38379,2020-02-07,K8114               ,1599,1573,2020-02-07 14:20:00,2020-02-07 18:20:00
38380,2020-02-08,K8114               ,1599,1573,2020-02-08 14:20:00,2020-02-08 18:20:00
38381,2020-02-09,K8114               ,1599,1573,2020-02-09 14:20:00,2020-02-09 18:20:00
38382,2020-02-10,K8114               ,1599,1573,2020-02-10 14:20:00,2020-02-10 18:20:00
38383,2020-02-11,K8114               ,1599,1573,2020-02-11 14:20:00,2020-02-11 18:20:00
38384,2020-02-12,K8114               ,1599,1573,2020-02-12 14:20:00,2020-02-12 18:20:00
38385,2020-02-13,K8114               ,1599,1573,2020-02-13 14:20:00,2020-02-13 18:20:00
38386,2020-02-14,K8114               ,1599,1573,2020-02-14 14:20:00,2020-02-14 18:20:00
38387,2020-02-15,K8114               ,1599,1573,2020-02-15 14:20:00,2020-02-15 18:20:00
38388,2020-02-16,K8114               ,1599,1573,2020-02-16 14:20:00,2020-02-16 18:20:00
38389,2020-02-17,K8114               ,1599,1573,2020-02-17 14:20:00,2020-02-17 18:20:00
38390,2020-02-18,K8114               ,1599,1573,2020-02-18 14:20:00,2020-02-18 18:20:00
38391,2020-02-19,K8114               ,1599,1573,2020-02-19 14:20:00,2020-02-19 18:20:00
38392,2020-02-20,K8114               ,1599,1573,2020-02-20 14:20:00,2020-02-20 18:20:00
38393,2020-02-21,K8114               ,1599,1573,2020-02-21 14:20:00,2020-02-21 18:20:00
38394,2020-02-22,K8114               ,1599,1573,2020-02-22 14:20:00,2020-02-22 18:20:00
38395,2020-02-23,K8114               ,1599,1573,2020-02-23 14:20:00,2020-02-23 18:20:00
38396,2020-02-24,K8114               ,1599,1573,2020-02-24 14:20:00,2020-02-24 18:20:00
38397,2020-02-25,K8114               ,1599,1573,2020-02-25 14:20:00,2020-02-25 18:20:00
38398,2020-02-26,K8114               ,1599,1573,2020-02-26 14:20:00,2020-02-26 18:20:00
38399,2020-02-27,K8114               ,1599,1573,2020-02-27 14:20:00,2020-02-27 18:20:00
38400,2020-02-28,K8114               ,1599,1573,2020-02-28 14:20:00,2020-02-28 18:20:00
38401,2020-02-29,K8114               ,1599,1573,2020-02-29 14:20:00,2020-02-29 18:20:00
38402,2020-03-01,K8114               ,1599,1573,2020-03-01 14:20:00,2020-03-01 18:20:00
38403,2019-12-02,K92                 ,472,2026,2019-12-02 18:02:00,2019-12-03 22:23:00
38404,2019-12-03,K92                 ,472,2026,2019-12-03 18:02:00,2019-12-04 22:23:00
38405,2019-12-04,K92                 ,472,2026,2019-12-04 18:02:00,2019-12-05 22:23:00
38406,2019-12-05,K92                 ,472,2026,2019-12-05 18:02:00,2019-12-06 22:23:00
38407,2019-12-06,K92                 ,472,2026,2019-12-06 18:02:00,2019-12-07 22:23:00
38408,2019-12-07,K92                 ,472,2026,2019-12-07 18:02:00,2019-12-08 22:23:00
38409,2019-12-08,K92                 ,472,2026,2019-12-08 18:02:00,2019-12-09 22:23:00
38410,2019-12-09,K92                 ,472,2026,2019-12-09 18:02:00,2019-12-10 22:23:00
38411,2019-12-10,K92                 ,472,2026,2019-12-10 18:02:00,2019-12-11 22:23:00
38412,2019-12-11,K92                 ,472,2026,2019-12-11 18:02:00,2019-12-12 22:23:00
38413,2019-12-12,K92                 ,472,2026,2019-12-12 18:02:00,2019-12-13 22:23:00
38414,2019-12-13,K92                 ,472,2026,2019-12-13 18:02:00,2019-12-14 22:23:00
38415,2019-12-14,K92                 ,472,2026,2019-12-14 18:02:00,2019-12-15 22:23:00
38416,2019-12-15,K92                 ,472,2026,2019-12-15 18:02:00,2019-12-16 22:23:00
38417,2019-12-16,K92                 ,472,2026,2019-12-16 18:02:00,2019-12-17 22:23:00
38418,2019-12-17,K92                 ,472,2026,2019-12-17 18:02:00,2019-12-18 22:23:00
38419,2019-12-18,K92                 ,472,2026,2019-12-18 18:02:00,2019-12-19 22:23:00
38420,2019-12-19,K92                 ,472,2026,2019-12-19 18:02:00,2019-12-20 22:23:00
38421,2019-12-20,K92                 ,472,2026,2019-12-20 18:02:00,2019-12-21 22:23:00
38422,2019-12-21,K92                 ,472,2026,2019-12-21 18:02:00,2019-12-22 22:23:00
38423,2019-12-22,K92                 ,472,2026,2019-12-22 18:02:00,2019-12-23 22:23:00
38424,2019-12-23,K92                 ,472,2026,2019-12-23 18:02:00,2019-12-24 22:23:00
38425,2019-12-24,K92                 ,472,2026,2019-12-24 18:02:00,2019-12-25 22:23:00
38426,2019-12-25,K92                 ,472,2026,2019-12-25 18:02:00,2019-12-26 22:23:00
38427,2019-12-26,K92                 ,472,2026,2019-12-26 18:02:00,2019-12-27 22:23:00
38428,2019-12-27,K92                 ,472,2026,2019-12-27 18:02:00,2019-12-28 22:23:00
38429,2019-12-28,K92                 ,472,2026,2019-12-28 18:02:00,2019-12-29 22:23:00
38430,2019-12-29,K92                 ,472,2026,2019-12-29 18:02:00,2019-12-30 22:23:00
38431,2019-12-30,K92                 ,472,2026,2019-12-30 18:02:00,2019-12-31 22:23:00
38432,2019-12-31,K92                 ,472,2026,2019-12-31 18:02:00,2020-01-01 22:23:00
38433,2020-01-01,K92                 ,472,2026,2020-01-01 18:02:00,2020-01-02 22:23:00
38434,2020-01-02,K92                 ,472,2026,2020-01-02 18:02:00,2020-01-03 22:23:00
38435,2020-01-03,K92                 ,472,2026,2020-01-03 18:02:00,2020-01-04 22:23:00
38436,2020-01-04,K92                 ,472,2026,2020-01-04 18:02:00,2020-01-05 22:23:00
38437,2020-01-05,K92                 ,472,2026,2020-01-05 18:02:00,2020-01-06 22:23:00
38438,2020-01-06,K92                 ,472,2026,2020-01-06 18:02:00,2020-01-07 22:23:00
38439,2020-01-07,K92                 ,472,2026,2020-01-07 18:02:00,2020-01-08 22:23:00
38440,2020-01-08,K92                 ,472,2026,2020-01-08 18:02:00,2020-01-09 22:23:00
38441,2020-01-09,K92                 ,472,2026,2020-01-09 18:02:00,2020-01-10 22:23:00
38442,2020-01-10,K92                 ,472,2026,2020-01-10 18:02:00,2020-01-11 22:23:00
38443,2020-01-11,K92                 ,472,2026,2020-01-11 18:02:00,2020-01-12 22:23:00
38444,2020-01-12,K92                 ,472,2026,2020-01-12 18:02:00,2020-01-13 22:23:00
38445,2020-01-13,K92                 ,472,2026,2020-01-13 18:02:00,2020-01-14 22:23:00
38446,2020-01-14,K92                 ,472,2026,2020-01-14 18:02:00,2020-01-15 22:23:00
38447,2020-01-15,K92                 ,472,2026,2020-01-15 18:02:00,2020-01-16 22:23:00
38448,2020-01-16,K92                 ,472,2026,2020-01-16 18:02:00,2020-01-17 22:23:00
38449,2020-01-17,K92                 ,472,2026,2020-01-17 18:02:00,2020-01-18 22:23:00
38450,2020-01-18,K92                 ,472,2026,2020-01-18 18:02:00,2020-01-19 22:23:00
38451,2020-01-19,K92                 ,472,2026,2020-01-19 18:02:00,2020-01-20 22:23:00
38452,2020-01-20,K92                 ,472,2026,2020-01-20 18:02:00,2020-01-21 22:23:00
38453,2020-01-21,K92                 ,472,2026,2020-01-21 18:02:00,2020-01-22 22:23:00
38454,2020-01-22,K92                 ,472,2026,2020-01-22 18:02:00,2020-01-23 22:23:00
38455,2020-01-23,K92                 ,472,2026,2020-01-23 18:02:00,2020-01-24 22:23:00
38456,2020-01-24,K92                 ,472,2026,2020-01-24 18:02:00,2020-01-25 22:23:00
38457,2020-01-25,K92                 ,472,2026,2020-01-25 18:02:00,2020-01-26 22:23:00
38458,2020-01-26,K92                 ,472,2026,2020-01-26 18:02:00,2020-01-27 22:23:00
38459,2020-01-27,K92                 ,472,2026,2020-01-27 18:02:00,2020-01-28 22:23:00
38460,2020-01-28,K92                 ,472,2026,2020-01-28 18:02:00,2020-01-29 22:23:00
38461,2020-01-29,K92                 ,472,2026,2020-01-29 18:02:00,2020-01-30 22:23:00
38462,2020-01-30,K92                 ,472,2026,2020-01-30 18:02:00,2020-01-31 22:23:00
38463,2020-01-31,K92                 ,472,2026,2020-01-31 18:02:00,2020-02-01 22:23:00
38464,2020-02-01,K92                 ,472,2026,2020-02-01 18:02:00,2020-02-02 22:23:00
38465,2020-02-02,K92                 ,472,2026,2020-02-02 18:02:00,2020-02-03 22:23:00
38466,2020-02-03,K92                 ,472,2026,2020-02-03 18:02:00,2020-02-04 22:23:00
38467,2020-02-04,K92                 ,472,2026,2020-02-04 18:02:00,2020-02-05 22:23:00
38468,2020-02-05,K92                 ,472,2026,2020-02-05 18:02:00,2020-02-06 22:23:00
38469,2020-02-06,K92                 ,472,2026,2020-02-06 18:02:00,2020-02-07 22:23:00
38470,2020-02-07,K92                 ,472,2026,2020-02-07 18:02:00,2020-02-08 22:23:00
38471,2020-02-08,K92                 ,472,2026,2020-02-08 18:02:00,2020-02-09 22:23:00
38472,2020-02-09,K92                 ,472,2026,2020-02-09 18:02:00,2020-02-10 22:23:00
38473,2020-02-10,K92                 ,472,2026,2020-02-10 18:02:00,2020-02-11 22:23:00
38474,2020-02-11,K92                 ,472,2026,2020-02-11 18:02:00,2020-02-12 22:23:00
38475,2020-02-12,K92                 ,472,2026,2020-02-12 18:02:00,2020-02-13 22:23:00
38476,2020-02-13,K92                 ,472,2026,2020-02-13 18:02:00,2020-02-14 22:23:00
38477,2020-02-14,K92                 ,472,2026,2020-02-14 18:02:00,2020-02-15 22:23:00
38478,2020-02-15,K92                 ,472,2026,2020-02-15 18:02:00,2020-02-16 22:23:00
38479,2020-02-16,K92                 ,472,2026,2020-02-16 18:02:00,2020-02-17 22:23:00
38480,2020-02-17,K92                 ,472,2026,2020-02-17 18:02:00,2020-02-18 22:23:00
38481,2020-02-18,K92                 ,472,2026,2020-02-18 18:02:00,2020-02-19 22:23:00
38482,2020-02-19,K92                 ,472,2026,2020-02-19 18:02:00,2020-02-20 22:23:00
38483,2020-02-20,K92                 ,472,2026,2020-02-20 18:02:00,2020-02-21 22:23:00
38484,2020-02-21,K92                 ,472,2026,2020-02-21 18:02:00,2020-02-22 22:23:00
38485,2020-02-22,K92                 ,472,2026,2020-02-22 18:02:00,2020-02-23 22:23:00
38486,2020-02-23,K92                 ,472,2026,2020-02-23 18:02:00,2020-02-24 22:23:00
38487,2020-02-24,K92                 ,472,2026,2020-02-24 18:02:00,2020-02-25 22:23:00
38488,2020-02-25,K92                 ,472,2026,2020-02-25 18:02:00,2020-02-26 22:23:00
38489,2020-02-26,K92                 ,472,2026,2020-02-26 18:02:00,2020-02-27 22:23:00
38490,2020-02-27,K92                 ,472,2026,2020-02-27 18:02:00,2020-02-28 22:23:00
38491,2020-02-28,K92                 ,472,2026,2020-02-28 18:02:00,2020-02-29 22:23:00
38492,2020-02-29,K92                 ,472,2026,2020-02-29 18:02:00,2020-03-01 22:23:00
38493,2020-03-01,K92                 ,472,2026,2020-03-01 18:02:00,2020-03-02 22:23:00
38494,2019-12-02,K93                 ,472,2026,2019-12-02 18:02:00,2019-12-03 22:23:00
38495,2019-12-03,K93                 ,472,2026,2019-12-03 18:02:00,2019-12-04 22:23:00
38496,2019-12-04,K93                 ,472,2026,2019-12-04 18:02:00,2019-12-05 22:23:00
38497,2019-12-05,K93                 ,472,2026,2019-12-05 18:02:00,2019-12-06 22:23:00
38498,2019-12-06,K93                 ,472,2026,2019-12-06 18:02:00,2019-12-07 22:23:00
38499,2019-12-07,K93                 ,472,2026,2019-12-07 18:02:00,2019-12-08 22:23:00
38500,2019-12-08,K93                 ,472,2026,2019-12-08 18:02:00,2019-12-09 22:23:00
38501,2019-12-09,K93                 ,472,2026,2019-12-09 18:02:00,2019-12-10 22:23:00
38502,2019-12-10,K93                 ,472,2026,2019-12-10 18:02:00,2019-12-11 22:23:00
38503,2019-12-11,K93                 ,472,2026,2019-12-11 18:02:00,2019-12-12 22:23:00
38504,2019-12-12,K93                 ,472,2026,2019-12-12 18:02:00,2019-12-13 22:23:00
38505,2019-12-13,K93                 ,472,2026,2019-12-13 18:02:00,2019-12-14 22:23:00
38506,2019-12-14,K93                 ,472,2026,2019-12-14 18:02:00,2019-12-15 22:23:00
38507,2019-12-15,K93                 ,472,2026,2019-12-15 18:02:00,2019-12-16 22:23:00
38508,2019-12-16,K93                 ,472,2026,2019-12-16 18:02:00,2019-12-17 22:23:00
38509,2019-12-17,K93                 ,472,2026,2019-12-17 18:02:00,2019-12-18 22:23:00
38510,2019-12-18,K93                 ,472,2026,2019-12-18 18:02:00,2019-12-19 22:23:00
38511,2019-12-19,K93                 ,472,2026,2019-12-19 18:02:00,2019-12-20 22:23:00
38512,2019-12-20,K93                 ,472,2026,2019-12-20 18:02:00,2019-12-21 22:23:00
38513,2019-12-21,K93                 ,472,2026,2019-12-21 18:02:00,2019-12-22 22:23:00
38514,2019-12-22,K93                 ,472,2026,2019-12-22 18:02:00,2019-12-23 22:23:00
38515,2019-12-23,K93                 ,472,2026,2019-12-23 18:02:00,2019-12-24 22:23:00
38516,2019-12-24,K93                 ,472,2026,2019-12-24 18:02:00,2019-12-25 22:23:00
38517,2019-12-25,K93                 ,472,2026,2019-12-25 18:02:00,2019-12-26 22:23:00
38518,2019-12-26,K93                 ,472,2026,2019-12-26 18:02:00,2019-12-27 22:23:00
38519,2019-12-27,K93                 ,472,2026,2019-12-27 18:02:00,2019-12-28 22:23:00
